iter	Logloss
482	0.003843072179
483	0.003841323923
484	0.003841314617
485	0.003838295387
486	0.003834786025
487	0.003826497656
488	0.003805777397
489	0.003783150233
490	0.003777063469
491	0.003748768324
492	0.0037398715
493	0.003729726745
494	0.003720493122
495	0.003709468257
496	0.00370604531
497	0.003699465312
498	0.003696806147
499	0.003676558959
500	0.003673908657
501	0.003657933283
502	0.003655339927
503	0.003640681173
504	0.003636692093
505	0.003623931381
506	0.003606084554
507	0.003602027007
508	0.003597783998
509	0.003583853573
510	0.003576030075
511	0.003555630663
512	0.003539412881
513	0.003528549547
514	0.003518445784
515	0.003518437807
516	0.003514990044
517	0.003503597137
518	0.003476511369
519	0.003469515024
520	0.003466795811
521	0.003463627681
522	0.003446443373
523	0.003441019129
524	0.003436907295
525	0.003415651038
526	0.00339651418
527	0.003391395271
528	0.003385896576
529	0.003376766652
530	0.00336074541
531	0.003360753166
532	0.003357492858
533	0.003353028492
534	0.003350673998
535	0.003336005716
536	0.003317643275
537	0.003314711569
538	0.003304497903
539	0.003302875948
540	0.003299767865
541	0.003297764351
542	0.003279364685
543	0.003272801748
544	0.003270369259
545	0.003268720049
546	0.003262846886
547	0.003246746099
548	0.003237025002
549	0.003225279785
550	0.003211223946
551	0.003208174581
552	0.003208177462
553	0.00319385595
554	0.003190978752
555	0.003190978531
556	0.003173119517
557	0.003171946923
558	0.003166418536
559	0.00314948284
560	0.003131125496
561	0.003128376592
562	0.003128375927
563	0.003125865663
564	0.003120815001
565	0.003120853112
566	0.003119380501
567	0.00311818176
568	0.003105126349
569	0.003094678475
570	0.003094682463
571	0.003092279221
572	0.00308682728
573	0.003086794265
574	0.003084464144
575	0.003076080053
576	0.003076082269
577	0.003071747526
578	0.00307173534
579	0.003058825727
580	0.00305593612
581	0.003052399283
582	0.003050289633
583	0.003050288082
584	0.003036915591
585	0.003036916034
586	0.003022964338
587	0.003006670112
588	0.003003786488
589	0.003003786488
590	0.002993182844
591	0.002987398091
592	0.002984442675
593	0.002971645403
594	0.0029672207
595	0.002967198764
596	0.002952062286
597	0.002950021547
598	0.002948085615
599	0.002948061241
600	0.002935316261
601	0.002935305847
602	0.002918765004
603	0.00291259537
604	0.002899495864
605	0.002899497858
606	0.002896776651
607	0.002891479815
608	0.002891489121
609	0.002876359512
610	0.002862907254
611	0.002848337796
612	0.002846408068
613	0.002842642118
614	0.002838737459
615	0.002824213203
616	0.002807115534
617	0.002797845128
618	0.002796488624
619	0.002782158027
620	0.002782172652
621	0.002768890344
622	0.002768890344
623	0.002754997808
624	0.002752676772
625	0.002750708268
626	0.002749573564
627	0.002738821019
628	0.002738825451
629	0.002734510429
630	0.002730608873
631	0.002719105841
632	0.002714314425
633	0.002714037895
634	0.002706730676
635	0.002704383494
636	0.002701260787
637	0.002699551972
638	0.002697734363
639	0.002685127205
640	0.002677850564
641	0.002676145516
642	0.002676161248
643	0.002672757358
644	0.002663747086
645	0.002662036942
646	0.002659876994
647	0.002656596522
648	0.002650907935
649	0.002648612824
650	0.002645047181
651	0.002642323315
652	0.002640398018
653	0.002640407546
654	0.002639524999
655	0.002639532532
656	0.002632975135
657	0.002620098316
658	0.00260999965
659	0.002610013387
660	0.002604900904
661	0.002603330134
662	0.002603332349
663	0.002603310635
664	0.002601315319
665	0.002593375936
666	0.002593375936
667	0.002574040987
668	0.002572573472
669	0.002559966757
670	0.002559960332
671	0.002556514784
672	0.002556522983
673	0.00255651279
674	0.002545907152
675	0.002545907152
676	0.002545912026
677	0.002545902277
678	0.002537025617
679	0.002535807156
680	0.002535816462
681	0.002535788765
682	0.002527529865
683	0.002521564083
684	0.002518075106
685	0.002516040572
686	0.002505023462
687	0.002505020803
688	0.002502949264
689	0.002502923783
690	0.002502929322
691	0.002502929322
692	0.002502926442
693	0.002502887222
694	0.002500370976
695	0.002498515033
696	0.002490573213
697	0.002490578752
698	0.002488110588
699	0.002488091311
700	0.002488104163
701	0.002481989923
702	0.002471015799
703	0.002469155868
704	0.002469168498
705	0.002462148223
706	0.002462145564
707	0.002462153984
708	0.002462158859
709	0.002459717063
710	0.002459732795
711	0.002459734124
712	0.00244815354
713	0.00244815908
714	0.002448166392
715	0.002448160409
716	0.002448158193
717	0.002448158193
718	0.002445824084
719	0.002445824084
720	0.002445818545
721	0.002443961051
722	0.002433183025
723	0.002433184354
724	0.002424549879
725	0.002424498473
726	0.002424484292
727	0.002421429388
728	0.002419094171
729	0.002419095057
730	0.002419078217
731	0.002413982574
732	0.002403170203
733	0.002400280375
734	0.002400279045
735	0.002400290124
736	0.002400287465
737	0.002396439753
738	0.002392125839
739	0.002392125839
740	0.002392115868
741	0.002392126725
742	0.002392142457
743	0.002392130713
744	0.002392106118
745	0.002387646849
746	0.002387678091
747	0.00238277079
748	0.002374035718
749	0.002361618453
750	0.002352712323
751	0.002352694596
752	0.002352697699
753	0.00235089427
754	0.002350873664
755	0.002348758696
756	0.002348747395
757	0.002348746509
758	0.002348741413
759	0.002348757145
760	0.002341537227
761	0.002340597734
762	0.002340605489
763	0.002338625685
764	0.002338638979
765	0.002337258101
766	0.002337290452
767	0.002337256329
768	0.002337259209
769	0.002337271839
770	0.002337245028
771	0.002337272282
772	0.002337259652
773	0.002337268294
774	0.002334500334
775	0.00233450255
776	0.002334497675
777	0.002334492579
778	0.002334491914
779	0.002334487704
780	0.002334475074
781	0.002334475074
782	0.002334467984
783	0.002334463995
784	0.002334445826
785	0.002332554431
786	0.002332554431
787	0.002330756542
788	0.002330741696
789	0.002330747457
790	0.002330754769
791	0.002330736821
792	0.002330700039
793	0.002330714885
794	0.002328000104
795	0.002328000104
796	0.002328007638
797	0.002328007638
798	0.002325548337
799	0.00232555299
800	0.002325556978
801	0.002325563183
802	0.002323902229
803	0.002323880958
804	0.002323877856
805	0.002323832211
806	0.002323838415
807	0.002323835977
808	0.002323857471
809	0.002323851266
810	0.002323845505
811	0.002322908671
812	0.002322913324
813	0.002322913546
814	0.002322901137
815	0.002322902688
816	0.002322902688
817	0.002322898921
818	0.002322900694
819	0.002322900694
820	0.002322901137
821	0.002322905126
822	0.002321216697
823	0.002321210049
824	0.002321225781
825	0.002321208277
826	0.002321213595
827	0.002316556677
828	0.002316539172
829	0.002316552024
830	0.002316546706
831	0.002316549143
832	0.002316545155
833	0.002316545155
834	0.002316530974
835	0.002303190834
836	0.002303190834
837	0.002303188175
838	0.002303188175
839	0.002303177982
840	0.002303179312
841	0.002303187067
842	0.002303203686
843	0.00230318463
844	0.002303187289
845	0.002303169341
846	0.002303174437
847	0.002301706922
848	0.002301688309
849	0.002301696286
850	0.002301696508
851	0.002301687645
852	0.00230167435
853	0.002301666816
854	0.002301677009
855	0.002301680111
856	0.002301682327
857	0.002301667703
858	0.002301680554
859	0.002301671248
860	0.002301669475
861	0.002301659283
862	0.002300343992
863	0.002300339117
864	0.002300341776
865	0.002290950167
866	0.002290950167
867	0.002290942412
868	0.002290950389
869	0.002290960581
870	0.002290930003
871	0.002286287045
872	0.00228629192
873	0.00228629192
874	0.002283739999
875	0.002283739999
876	0.002283739999
877	0.00228374709
878	0.002283735346
879	0.002283747311
880	0.002283715847
881	0.002283705211
882	0.002283705211
883	0.002283714075
884	0.002283717841
885	0.002283705655
886	0.002283708314
887	0.002283701666
888	0.002283693689
889	0.002283712302
890	0.002283715847
891	0.002283715847
892	0.002283715847
893	0.002283697235
894	0.002281512913
895	0.002281516901
896	0.002281510697
897	0.002281521111
898	0.002281521111
899	0.002281503163
900	0.002281523992
901	0.002281497845
902	0.002281482335
903	0.002281502055
904	0.002281513799
905	0.002281496959
906	0.002281496959
907	0.002281499618
908	0.002280839535
909	0.002280836212
910	0.002280830229
911	0.00227962041
912	0.002279619745
913	0.002279608666
914	0.002279609996
915	0.002279624398
916	0.002279626836
917	0.002279600246
918	0.002279594485
919	0.002279609109
920	0.002279601354
921	0.002279360277
922	0.00227934255
923	0.002279364487
924	0.002279370691
925	0.002279357175
926	0.002279342993
927	0.002278090853
928	0.002278089523
929	0.002278104812
930	0.002278097279
931	0.002278109022
932	0.002278118329
933	0.002278094841
934	0.002278103261
935	0.002278084649
936	0.002278084649
937	0.002278108579
938	0.002278100824
939	0.002278109909
940	0.002278088415
941	0.002278111903
942	0.002278090188
943	0.00227807645
944	0.00227807645
945	0.002278036788
946	0.002278050747
947	0.002278038339
948	0.002278046537
949	0.002278057173
950	0.002278035458
951	0.002278019504
952	0.002278026152
953	0.002278025487
954	0.002278025487
955	0.002278009312
956	0.00227800909
957	0.002278012414
958	0.002278003772
959	0.002278011084
960	0.002277996017
961	0.002277984273
962	0.00227798095
963	0.00227800621
964	0.002278000892
965	0.00227799779
966	0.002275927802
967	0.002275925144
968	0.002275939989
969	0.002275933563
970	0.002275910076
971	0.002275914508
972	0.002275908304
973	0.00227590919
974	0.002275921598
975	0.002275915837
976	0.002275894787
977	0.002275906531
978	0.00227590786
979	0.002275887918
980	0.002275887918
981	0.002275904758
982	0.002275893236
983	0.002275893236
984	0.002275916724
985	0.002275906974
986	0.002275893679
987	0.002274783127
988	0.002274778253
989	0.002274774264
990	0.002274787337
991	0.002274771605
992	0.002274762299
993	0.002274763407
994	0.002270525273
995	0.002270502229
996	0.00227050799
997	0.002270513086
998	0.002269520192
999	0.002269506233
